AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,_RepeatOffenderTag_forValidationOnly
21859,14590,Lakshmi Reddy,33,F,A1,
21860,14591,Nandini Naik,39,F,A1,
21861,14591,Naveen Poojary,27,M,A2,
21862,14592,Harish Achar,45,M,A1,REPEAT-057
21863,14592,Raghu Patil,48,M,A2,
21864,14593,Priya Reddy,39,F,A1,
21865,14593,Basavaraj Kumar,43,M,A2,
21866,14594,Pooja Rao,24,F,A1,
21867,14595,Anita Shetty,28,F,A1,REPEAT-019
21868,14596,Ravi Reddy,38,M,A1,
21869,14596,Radha Rao,30,F,A2,
21870,14597,Manjunath Gowda,36,M,A1,
21871,14597,Naveen Rao,54,M,A2,
21872,14598,Kumar Murthy,49,M,A1,
21873,14599,Mahesh Shetty,39,M,A1,
21874,14600,Ganesh Naik,39,M,A1,
21875,14601,Kumar Reddy,28,M,A1,
21876,14602,Anita Patil,24,F,A1,REPEAT-014
21877,14602,Suresh Naik,35,M,A2,
21878,14603,Kumar Iyer,26,M,A1,
21879,14604,Yogesh Naidu,24,M,A1,REPEAT-001
21880,14605,Ganesh Shetty,52,M,A1,
21881,14605,Priya Rao,47,F,A2,
21882,14606,Nagaraj Murthy,28,M,A1,
21883,14606,Suresh Gowda,44,M,A2,
21884,14606,Prakash Naidu,20,M,A3,
21885,14607,Vidya Gowda,50,F,A1,
21886,14607,Vijay Bhat,39,M,A2,
21887,14608,Manjunath Gowda,21,M,A1,
21888,14608,Geeta Gowda,47,F,A2,
21889,14608,Harish Kumar,30,M,A3,
21890,14609,Manjula Bhat,42,F,A1,
21891,14609,Nagaraj Kumar,41,M,A2,
21892,14610,Ramesh Murthy,50,M,A1,
21893,14611,Kumar Kumar,53,M,A1,
21894,14612,Girish Achar,42,M,A1,
21895,14613,Ravi Shetty,24,M,A1,
21896,14613,Vijay Poojary,44,M,A2,
21897,14614,Harish Naidu,55,M,A1,
21898,14615,Manjunath Murthy,25,M,A1,REPEAT-025
21899,14615,Santosh Naik,50,M,A2,
21900,14615,Harish Setty,40,M,A3,
21901,14616,Suresh Murthy,25,M,A1,
21902,14617,Naveen Bhat,36,M,A1,
21903,14618,Shwetha Achar,49,F,A1,
21904,14619,Ganesh Kumar,31,M,A1,
21905,14620,Manjunath Murthy,25,M,A1,REPEAT-025
21906,14621,Mahesh Shetty,37,M,A1,REPEAT-022
21907,14622,Pooja Iyer,25,F,A1,
21908,14623,Lakshmi Murthy,44,F,A1,REPEAT-044
21909,14624,Vijay Patil,28,M,A1,
21910,14625,Santosh Rao,29,M,A1,
21911,14626,Manjula Rao,44,F,A1,
21912,14627,Srinivas Achar,49,M,A1,
21913,14628,Savitha Kumar,30,F,A1,
21914,14628,Priya Kumar,30,F,A2,
21915,14628,Vidya Rao,30,F,A3,
21916,14629,Manjunath Murthy,26,M,A1,REPEAT-025
21917,14630,Srinivas Poojary,45,M,A1,
21918,14631,Sowmya Shetty,46,F,A1,
21919,14631,Naveen Gowda,53,M,A2,
21920,14632,Nandini Kumar,43,F,A1,REPEAT-012
21921,14633,Mahesh Murthy,23,M,A1,REPEAT-033
21922,14634,Yogesh Gowda,43,M,A1,
21923,14634,Anil Reddy,47,M,A2,
21924,14635,Yogesh Poojary,44,M,A1,
21925,14635,Nandini Achar,39,F,A2,
21926,14636,Shivaraj Achar,38,M,A1,
21927,14637,Manjunath Achar,47,M,A1,
21928,14638,Mahesh Reddy,22,M,A1,
21929,14639,Ravi Poojary,53,M,A1,
21930,14639,Girish Hegde,49,M,A2,
21931,14640,Mahesh Shetty,37,M,A1,REPEAT-022
21932,14641,Radha Shetty,41,F,A1,
21933,14642,Girish Bhat,39,M,A1,
21934,14643,Sunita Reddy,22,F,A1,
21935,14643,Lakshmi Shetty,29,F,A2,
21936,14644,Nagaraj Achar,22,M,A1,
21937,14645,Geeta Naik,29,F,A1,
21938,14646,Shivaraj Shetty,55,M,A1,
21939,14646,Geeta Naik,33,F,A2,
21940,14647,Yogesh Gowda,50,M,A1,
21941,14648,Mahesh Murthy,24,M,A1,REPEAT-033
21942,14648,Kumar Bhat,19,M,A2,
21943,14648,Santosh Rao,31,M,A3,
21944,14649,Shivaraj Poojary,45,M,A1,
21945,14650,Anita Shetty,50,F,A1,
21946,14650,Radha Iyer,29,F,A2,
21947,14651,Ganesh Achar,35,M,A1,
21948,14651,Manjunath Reddy,43,M,A2,
21949,14652,Pooja Setty,33,F,A1,
21950,14653,Vijay Kumar,44,M,A1,
21951,14654,Santosh Bhat,31,M,A1,
21952,14655,Prakash Kumar,52,M,A1,
21953,14655,Priya Achar,33,F,A2,
21954,14656,Srinivas Iyer,43,M,A1,
21955,14657,Raghu Rao,48,M,A1,
21956,14658,Ganesh Setty,23,M,A1,
21957,14659,Priya Naik,54,F,A1,
21958,14660,Vidya Poojary,28,F,A1,
21959,14661,Harish Bhat,49,M,A1,
21960,14662,Ganesh Hegde,55,M,A1,
21961,14663,Sunita Achar,22,F,A1,
21962,14664,Mahesh Shetty,37,M,A1,REPEAT-022
21963,14664,Vijay Gowda,34,M,A2,
21964,14665,Mahesh Murthy,23,M,A1,REPEAT-033
21965,14665,Suresh Poojary,26,M,A2,
21966,14666,Manjunath Patil,39,M,A1,
21967,14667,Srinivas Kumar,54,M,A1,
21968,14667,Ramesh Setty,18,M,A2,
21969,14667,Kumar Naik,37,M,A3,
21970,14668,Rekha Naidu,47,F,A1,
21971,14668,Ramesh Achar,43,M,A2,
21972,14669,Nandini Naidu,38,F,A1,
21973,14670,Girish Shetty,48,M,A1,
21974,14671,Prakash Rao,47,M,A1,
21975,14672,Lakshmi Kumar,21,F,A1,
21976,14673,Ganesh Naik,35,M,A1,REPEAT-009
21977,14673,Rekha Naik,43,F,A2,
21978,14674,Shobha Reddy,46,F,A1,
21979,14675,Srinivas Murthy,18,M,A1,
21980,14676,Naveen Naik,38,M,A1,REPEAT-021
21981,14676,Pooja Naik,46,F,A2,
21982,14676,Prakash Naik,54,M,A3,
21983,14677,Santosh Rao,40,M,A1,REPEAT-027
21984,14678,Vidya Gowda,24,F,A1,
21985,14678,Nandini Patil,19,F,A2,
21986,14678,Sowmya Naik,51,F,A3,
21987,14679,Kumar Patil,22,M,A1,
21988,14680,Roopa Naik,27,F,A1,
21989,14680,Prakash Poojary,49,M,A2,
21990,14680,Suresh Shetty,26,M,A3,
21991,14681,Sowmya Reddy,52,F,A1,
21992,14682,Shivaraj Murthy,51,M,A1,
21993,14682,Yogesh Setty,33,M,A2,
21994,14683,Yogesh Kumar,45,M,A1,REPEAT-050
21995,14684,Mahesh Shetty,38,M,A1,REPEAT-022
21996,14685,Ganesh Gowda,20,M,A1,REPEAT-020
21997,14685,Priya Murthy,39,F,A2,
21998,14686,Geeta Setty,52,F,A1,
21999,14686,Ganesh Patil,51,M,A2,
22000,14687,Yogesh Hegde,51,M,A1,
22001,14688,Manjunath Rao,54,M,A1,
22002,14689,Radha Setty,37,F,A1,
22003,14690,Nagaraj Achar,18,M,A1,
22004,14691,Anil Poojary,44,M,A1,
22005,14692,Mahesh Iyer,22,M,A1,
22006,14693,Priya Murthy,23,F,A1,REPEAT-010
22007,14694,Raghu Achar,55,M,A1,
22008,14695,Manjunath Murthy,25,M,A1,REPEAT-025
22009,14696,Suresh Hegde,21,M,A1,
22010,14696,Shivaraj Reddy,20,M,A2,
22011,14697,Naveen Murthy,43,M,A1,REPEAT-002
22012,14697,Shivaraj Rao,42,M,A2,
22013,14698,Mahesh Achar,50,M,A1,
22014,14699,Shivaraj Kumar,29,M,A1,REPEAT-024
22015,14700,Nagaraj Gowda,25,M,A1,
22016,14700,Yogesh Reddy,48,M,A2,
22017,14701,Kumar Shetty,45,M,A1,
22018,14702,Roopa Naik,36,F,A1,
22019,14702,Geeta Achar,45,F,A2,
22020,14703,Naveen Setty,32,M,A1,REPEAT-036
22021,14704,Ganesh Setty,27,M,A1,
22022,14705,Radha Reddy,45,F,A1,REPEAT-055
22023,14705,Suresh Kumar,27,M,A2,
22024,14706,Basavaraj Shetty,40,M,A1,REPEAT-023
22025,14706,Manjunath Naidu,25,M,A2,
22026,14706,Shivaraj Achar,30,M,A3,
22027,14707,Nagaraj Poojary,41,M,A1,
22028,14707,Mahesh Poojary,46,M,A2,
22029,14708,Lakshmi Murthy,44,F,A1,REPEAT-044
22030,14708,Deepa Iyer,34,F,A2,
22031,14709,Nagaraj Poojary,46,M,A1,
22032,14710,Vijay Achar,27,M,A1,
22033,14710,Vijay Bhat,33,M,A2,
22034,14710,Anil Murthy,42,M,A3,
22035,14711,Manjunath Bhat,33,M,A1,REPEAT-030
22036,14712,Nagaraj Setty,45,M,A1,REPEAT-003
22037,14713,Vijay Setty,28,M,A1,
22038,14713,Sunita Shetty,53,F,A2,
22039,14714,Kumar Rao,45,M,A1,REPEAT-018
22040,14715,Harish Reddy,44,M,A1,REPEAT-056
22041,14715,Vijay Achar,45,M,A2,
22042,14715,Sowmya Rao,53,F,A3,
22043,14716,Basavaraj Kumar,46,M,A1,
22044,14717,Basavaraj Reddy,23,M,A1,
22045,14718,Vidya Bhat,41,F,A1,
22046,14719,Rekha Bhat,20,F,A1,
22047,14719,Naveen Patil,42,M,A2,
22048,14720,Lakshmi Murthy,44,F,A1,REPEAT-044
22049,14721,Naveen Rao,20,M,A1,
22050,14722,Priya Bhat,47,F,A1,
22051,14722,Harish Murthy,24,M,A2,
22052,14723,Naveen Bhat,30,M,A1,
22053,14724,Pooja Hegde,49,F,A1,
22054,14725,Mahesh Achar,21,M,A1,
22055,14726,Harish Patil,39,M,A1,REPEAT-053
22056,14727,Naveen Murthy,43,M,A1,REPEAT-002
22057,14727,Sunita Kumar,33,F,A2,
22058,14728,Harish Kumar,29,M,A1,
22059,14728,Manjunath Iyer,48,M,A2,
22060,14729,Sowmya Iyer,25,F,A1,
22061,14730,Shobha Poojary,40,F,A1,
22062,14731,Raghu Naidu,55,M,A1,
22063,14731,Shwetha Murthy,42,F,A2,
22064,14732,Radha Shetty,20,F,A1,
22065,14733,Priya Murthy,24,F,A1,REPEAT-010
22066,14733,Deepa Rao,46,F,A2,
22067,14734,Radha Shetty,38,F,A1,
22068,14735,Ganesh Patil,43,M,A1,
22069,14735,Prakash Naidu,46,M,A2,
22070,14736,Kumar Rao,44,M,A1,REPEAT-018
22071,14736,Ramesh Hegde,41,M,A2,
22072,14737,Manjula Rao,22,F,A1,
22073,14737,Ravi Shetty,31,M,A2,
22074,14737,Santosh Kumar,23,M,A3,
22075,14738,Anil Iyer,50,M,A1,
22076,14739,Basavaraj Patil,42,M,A1,
22077,14740,Nagaraj Reddy,37,M,A1,
22078,14741,Ravi Rao,20,M,A1,
22079,14742,Mahesh Shetty,37,M,A1,REPEAT-022
22080,14743,Yogesh Naidu,50,M,A1,
22081,14743,Prakash Rao,35,M,A2,
22082,14744,Savitha Naik,52,F,A1,
22083,14745,Radha Iyer,26,F,A1,
22084,14746,Lakshmi Hegde,45,F,A1,
22085,14747,Deepa Setty,38,F,A1,
22086,14748,Vidya Naik,24,F,A1,
22087,14749,Naveen Rao,50,M,A1,
22088,14750,Pooja Murthy,21,F,A1,
22089,14751,Radha Rao,34,F,A1,REPEAT-059
22090,14751,Mahesh Hegde,52,M,A2,
22091,14751,Sowmya Hegde,21,F,A3,
22092,14752,Kumar Gowda,39,M,A1,
22093,14753,Sunita Poojary,18,F,A1,
22094,14754,Yogesh Kumar,35,M,A1,
22095,14754,Shivaraj Bhat,50,M,A2,
22096,14755,Geeta Murthy,30,F,A1,
22097,14755,Priya Achar,46,F,A2,
22098,14756,Savitha Hegde,20,F,A1,
22099,14757,Geeta Iyer,39,F,A1,
22100,14758,Santosh Shetty,33,M,A1,
22101,14758,Yogesh Bhat,48,M,A2,
22102,14759,Manjunath Murthy,25,M,A1,REPEAT-025
22103,14760,Savitha Achar,42,F,A1,
22104,14761,Manjunath Gowda,30,M,A1,
22105,14761,Vijay Naik,32,M,A2,
22106,14761,Harish Setty,47,M,A3,
22107,14762,Anil Naidu,53,M,A1,
22108,14763,Pooja Achar,35,F,A1,
22109,14764,Vijay Shetty,21,M,A1,REPEAT-007
22110,14764,Suresh Reddy,47,M,A2,
22111,14765,Naveen Murthy,43,M,A1,REPEAT-002
22112,14765,Ganesh Naik,23,M,A2,
22113,14766,Savitha Murthy,18,F,A1,
22114,14766,Harish Kumar,22,M,A2,
22115,14767,Manjunath Rao,46,M,A1,
22116,14767,Girish Iyer,30,M,A2,
22117,14767,Vijay Reddy,54,M,A3,
22118,14768,Kumar Rao,44,M,A1,REPEAT-018
22119,14768,Kumar Rao,25,M,A2,
22120,14769,Mahesh Murthy,23,M,A1,REPEAT-033
22121,14769,Suresh Gowda,26,M,A2,
22122,14770,Srinivas Achar,47,M,A1,
22123,14771,Ravi Kumar,50,M,A1,
22124,14771,Roopa Kumar,19,F,A2,
22125,14772,Mahesh Shetty,37,M,A1,REPEAT-022
22126,14772,Vidya Naidu,30,F,A2,
22127,14773,Ravi Poojary,54,M,A1,
22128,14773,Prakash Shetty,36,M,A2,
22129,14774,Mahesh Gowda,54,M,A1,
22130,14775,Anil Shetty,53,M,A1,
22131,14775,Kumar Murthy,25,M,A2,
22132,14776,Sowmya Gowda,36,F,A1,
22133,14776,Manjunath Iyer,20,M,A2,
22134,14777,Yogesh Naidu,25,M,A1,REPEAT-001
22135,14777,Manjunath Bhat,37,M,A2,
22136,14778,Shwetha Naidu,47,F,A1,
22137,14778,Santosh Iyer,50,M,A2,
22138,14779,Nagaraj Setty,46,M,A1,REPEAT-003
22139,14780,Yogesh Bhat,41,M,A1,
22140,14781,Shivaraj Rao,41,M,A1,
22141,14782,Radha Gowda,48,F,A1,
22142,14782,Ramesh Murthy,48,M,A2,
22143,14783,Priya Murthy,44,F,A1,
22144,14783,Manjunath Gowda,27,M,A2,
22145,14783,Santosh Gowda,34,M,A3,
22146,14784,Yogesh Naidu,24,M,A1,REPEAT-001
22147,14785,Prakash Bhat,49,M,A1,
22148,14786,Nagaraj Naidu,37,M,A1,REPEAT-035
22149,14787,Vijay Shetty,21,M,A1,REPEAT-007
22150,14788,Geeta Setty,55,F,A1,
22151,14788,Basavaraj Naidu,54,M,A2,
22152,14788,Kavya Poojary,26,F,A3,
22153,14789,Nandini Shetty,27,F,A1,
22154,14790,Yogesh Hegde,55,M,A1,
22155,14791,Kumar Naik,51,M,A1,
22156,14792,Yogesh Kumar,45,M,A1,REPEAT-050
22157,14793,Yogesh Kumar,25,M,A1,
22158,14794,Shobha Poojary,32,F,A1,
22159,14795,Basavaraj Shetty,48,M,A1,
22160,14796,Girish Patil,43,M,A1,
22161,14797,Naveen Murthy,53,M,A1,
22162,14798,Deepa Reddy,53,F,A1,
22163,14798,Santosh Gowda,33,M,A2,
22164,14799,Girish Setty,22,M,A1,
22165,14800,Suresh Setty,38,M,A1,
22166,14801,Ganesh Bhat,54,M,A1,
22167,14802,Sowmya Achar,20,F,A1,
22168,14803,Harish Kumar,33,M,A1,
22169,14804,Nagaraj Hegde,25,M,A1,
22170,14805,Vijay Shetty,21,M,A1,REPEAT-007
22171,14806,Kumar Iyer,28,M,A1,
22172,14807,Santosh Achar,49,M,A1,
22173,14808,Sunita Murthy,25,F,A1,
22174,14809,Naveen Murthy,43,M,A1,REPEAT-002
22175,14810,Suresh Naik,38,M,A1,REPEAT-042
22176,14810,Shivaraj Naik,39,M,A2,
22177,14811,Yogesh Naidu,25,M,A1,REPEAT-001
22178,14811,Naveen Shetty,50,M,A2,
22179,14812,Mahesh Rao,26,M,A1,
22180,14812,Anita Naik,52,F,A2,
22181,14813,Manjunath Reddy,25,M,A1,
22182,14813,Vijay Poojary,38,M,A2,
22183,14814,Mahesh Reddy,50,M,A1,
22184,14815,Deepa Setty,26,F,A1,
22185,14816,Shwetha Achar,28,F,A1,
22186,14817,Srinivas Gowda,51,M,A1,
22187,14818,Roopa Naidu,21,F,A1,
22188,14818,Girish Poojary,19,M,A2,
22189,14819,Anil Setty,55,M,A1,
22190,14819,Santosh Rao,37,M,A2,
22191,14819,Anil Naik,27,M,A3,
22192,14820,Radha Gowda,26,F,A1,
22193,14821,Shivaraj Kumar,30,M,A1,REPEAT-024
22194,14822,Radha Reddy,44,F,A1,REPEAT-055
22195,14823,Suresh Achar,55,M,A1,
22196,14824,Santosh Setty,51,M,A1,
22197,14825,Srinivas Naidu,37,M,A1,REPEAT-049
22198,14826,Ramesh Kumar,36,M,A1,
22199,14827,Srinivas Hegde,54,M,A1,
22200,14827,Radha Poojary,40,F,A2,
22201,14828,Vijay Hegde,41,M,A1,
22202,14828,Pooja Poojary,48,F,A2,
22203,14829,Nagaraj Murthy,30,M,A1,
22204,14830,Anil Achar,34,M,A1,
22205,14831,Yogesh Iyer,35,M,A1,
22206,14832,Pooja Bhat,21,F,A1,
22207,14833,Nandini Reddy,48,F,A1,
22208,14834,Nandini Achar,34,F,A1,
22209,14835,Yogesh Murthy,38,M,A1,
22210,14835,Roopa Bhat,30,F,A2,
22211,14836,Roopa Rao,34,F,A1,
22212,14836,Suresh Naik,31,M,A2,
22213,14836,Raghu Shetty,53,M,A3,
22214,14837,Priya Murthy,23,F,A1,REPEAT-010
22215,14838,Pooja Setty,46,F,A1,
22216,14838,Ravi Murthy,23,M,A2,
22217,14839,Naveen Reddy,37,M,A1,
22218,14840,Rekha Murthy,55,F,A1,
22219,14841,Harish Murthy,23,M,A1,
22220,14841,Girish Patil,29,M,A2,
22221,14842,Roopa Naidu,25,F,A1,
22222,14843,Vijay Kumar,41,M,A1,
22223,14844,Harish Poojary,26,M,A1,
22224,14845,Suresh Naik,52,M,A1,
22225,14845,Raghu Bhat,40,M,A2,
22226,14846,Yogesh Iyer,24,M,A1,
22227,14846,Mahesh Gowda,18,M,A2,
22228,14847,Manjula Gowda,44,F,A1,
22229,14848,Vijay Naidu,41,M,A1,
22230,14849,Ganesh Gowda,21,M,A1,REPEAT-020
22231,14849,Prakash Bhat,40,M,A2,
22232,14850,Suresh Poojary,19,M,A1,
22233,14850,Pooja Reddy,26,F,A2,
22234,14850,Kumar Naik,47,M,A3,
22235,14851,Nagaraj Reddy,45,M,A1,
22236,14851,Naveen Bhat,50,M,A2,
22237,14852,Raghu Iyer,34,M,A1,
22238,14853,Ravi Setty,18,M,A1,
22239,14854,Vijay Patil,54,M,A1,
22240,14855,Raghu Murthy,29,M,A1,
22241,14855,Ganesh Rao,18,M,A2,
22242,14855,Shivaraj Murthy,40,M,A3,
22243,14856,Geeta Kumar,29,F,A1,
22244,14857,Radha Gowda,25,F,A1,
22245,14858,Manjunath Poojary,35,M,A1,REPEAT-004
22246,14858,Vidya Achar,38,F,A2,
22247,14858,Savitha Poojary,32,F,A3,
22248,14859,Yogesh Gowda,19,M,A1,
22249,14859,Vijay Kumar,49,M,A2,
22250,14860,Naveen Setty,22,M,A1,
22251,14861,Srinivas Reddy,23,M,A1,
22252,14862,Harish Murthy,18,M,A1,
22253,14863,Girish Poojary,41,M,A1,
22254,14864,Raghu Achar,20,M,A1,
22255,14864,Harish Patil,31,M,A2,
22256,14864,Deepa Patil,33,F,A3,
22257,14865,Harish Naidu,22,M,A1,
22258,14865,Kumar Shetty,45,M,A2,
22259,14866,Nagaraj Naik,35,M,A1,
22260,14867,Shwetha Poojary,43,F,A1,
22261,14867,Nagaraj Iyer,37,M,A2,
22262,14868,Shivaraj Iyer,48,M,A1,
22263,14868,Girish Setty,34,M,A2,
22264,14869,Nagaraj Naidu,36,M,A1,REPEAT-035
22265,14870,Deepa Gowda,20,F,A1,
22266,14870,Nandini Murthy,49,F,A2,
22267,14871,Mahesh Murthy,24,M,A1,REPEAT-033
22268,14872,Mahesh Hegde,54,M,A1,
22269,14873,Anil Hegde,18,M,A1,
22270,14873,Priya Poojary,55,F,A2,
22271,14874,Nagaraj Naidu,37,M,A1,REPEAT-035
22272,14875,Basavaraj Rao,18,M,A1,
22273,14876,Nandini Naidu,54,F,A1,
22274,14876,Shivaraj Rao,22,M,A2,
22275,14876,Manjula Iyer,48,F,A3,
22276,14877,Manjunath Setty,32,M,A1,
22277,14877,Vijay Rao,55,M,A2,
22278,14878,Yogesh Kumar,44,M,A1,REPEAT-050
22279,14878,Ramesh Kumar,29,M,A2,
22280,14879,Srinivas Setty,24,M,A1,
22281,14879,Chaya Rao,30,F,A2,
22282,14880,Priya Setty,39,F,A1,
22283,14881,Raghu Reddy,53,M,A1,
22284,14882,Raghu Bhat,26,M,A1,
22285,14883,Radha Bhat,24,F,A1,
22286,14884,Naveen Iyer,32,M,A1,
22287,14884,Kumar Gowda,51,M,A2,
22288,14885,Shwetha Kumar,31,F,A1,
22289,14886,Mahesh Iyer,44,M,A1,
22290,14887,Nandini Poojary,35,F,A1,
22291,14887,Chaya Bhat,23,F,A2,
22292,14887,Mahesh Kumar,41,M,A3,
22293,14888,Santosh Poojary,19,M,A1,
22294,14889,Lakshmi Murthy,44,F,A1,REPEAT-044
22295,14889,Vidya Reddy,32,F,A2,
22296,14889,Naveen Iyer,54,M,A3,
22297,14890,Nandini Iyer,38,F,A1,
22298,14891,Ramesh Reddy,45,M,A1,
22299,14892,Basavaraj Setty,50,M,A1,
22300,14893,Mahesh Naidu,54,M,A1,
22301,14893,Manjunath Gowda,42,M,A2,
22302,14893,Prakash Bhat,33,M,A3,
22303,14894,Shivaraj Gowda,25,M,A1,
22304,14895,Basavaraj Naik,53,M,A1,
22305,14896,Ganesh Bhat,23,M,A1,
22306,14896,Prakash Bhat,39,M,A2,
22307,14897,Kumar Patil,42,M,A1,
22308,14898,Shwetha Naik,25,F,A1,
22309,14899,Ramesh Kumar,18,M,A1,
22310,14900,Naveen Hegde,39,M,A1,
22311,14901,Anita Reddy,55,F,A1,
22312,14902,Nandini Shetty,22,F,A1,REPEAT-011
22313,14902,Sowmya Bhat,51,F,A2,
22314,14903,Vijay Shetty,21,M,A1,REPEAT-007
22315,14904,Mahesh Shetty,38,M,A1,REPEAT-022
22316,14904,Chaya Murthy,45,F,A2,
22317,14904,Basavaraj Rao,23,M,A3,
22318,14905,Manjula Gowda,39,F,A1,
22319,14905,Basavaraj Gowda,24,M,A2,
22320,14906,Santosh Rao,48,M,A1,
22321,14907,Girish Naidu,29,M,A1,
22322,14907,Anita Achar,38,F,A2,
22323,14907,Kumar Murthy,20,M,A3,
22324,14908,Anita Patil,52,F,A1,
22325,14909,Ravi Kumar,39,M,A1,
22326,14910,Prakash Patil,21,M,A1,
22327,14910,Srinivas Kumar,46,M,A2,
22328,14911,Lakshmi Murthy,44,F,A1,REPEAT-044
22329,14912,Suresh Naik,39,M,A1,REPEAT-042
22330,14913,Ramesh Setty,26,M,A1,
22331,14914,Nandini Reddy,23,F,A1,
22332,14914,Pooja Naidu,24,F,A2,
22333,14915,Raghu Achar,46,M,A1,
22334,14916,Suresh Reddy,38,M,A1,
22335,14917,Ganesh Gowda,21,M,A1,REPEAT-020
22336,14918,Srinivas Naik,46,M,A1,
22337,14919,Radha Iyer,34,F,A1,
22338,14920,Shivaraj Hegde,41,M,A1,
22339,14920,Girish Naik,20,M,A2,
22340,14921,Suresh Naik,47,M,A1,
22341,14922,Rekha Gowda,22,F,A1,
22342,14922,Yogesh Setty,32,M,A2,
22343,14922,Ravi Poojary,50,M,A3,
22344,14923,Anil Iyer,30,M,A1,
22345,14923,Vijay Bhat,47,M,A2,
22346,14924,Suresh Naidu,54,M,A1,
22347,14925,Harish Reddy,44,M,A1,REPEAT-056
22348,14925,Ravi Iyer,27,M,A2,
22349,14926,Anita Achar,22,F,A1,
22350,14927,Mahesh Shetty,38,M,A1,REPEAT-022
22351,14928,Shwetha Achar,51,F,A1,
22352,14928,Rekha Murthy,46,F,A2,
22353,14929,Yogesh Rao,36,M,A1,
22354,14930,Vijay Rao,50,M,A1,
22355,14930,Vidya Hegde,21,F,A2,
22356,14931,Yogesh Naidu,48,M,A1,
22357,14932,Nandini Murthy,50,F,A1,
22358,14933,Ramesh Shetty,36,M,A1,
22359,14933,Manjunath Achar,49,M,A2,
22360,14933,Mahesh Achar,52,M,A3,
22361,14934,Shwetha Poojary,39,F,A1,
22362,14935,Nandini Achar,48,F,A1,
22363,14936,Harish Patil,39,M,A1,REPEAT-053
22364,14936,Nagaraj Kumar,55,M,A2,
22365,14937,Prakash Bhat,33,M,A1,
22366,14937,Ganesh Rao,47,M,A2,
22367,14938,Radha Reddy,44,F,A1,REPEAT-055
22368,14939,Sunita Poojary,24,F,A1,
22369,14939,Harish Murthy,54,M,A2,
22370,14939,Ravi Patil,34,M,A3,
22371,14940,Priya Kumar,24,F,A1,
22372,14941,Srinivas Naidu,38,M,A1,REPEAT-049
22373,14942,Anil Poojary,54,M,A1,
22374,14942,Anil Shetty,42,M,A2,
22375,14943,Shwetha Setty,28,F,A1,
22376,14944,Mahesh Reddy,51,M,A1,
22377,14945,Radha Murthy,29,F,A1,
22378,14945,Mahesh Achar,54,M,A2,
22379,14946,Radha Reddy,45,F,A1,REPEAT-055
22380,14947,Radha Reddy,45,F,A1,REPEAT-055
22381,14947,Shwetha Shetty,45,F,A2,
22382,14948,Ramesh Iyer,18,M,A1,
22383,14949,Deepa Setty,50,F,A1,
22384,14950,Pooja Setty,19,F,A1,
22385,14951,Manjunath Murthy,50,M,A1,
22386,14952,Nandini Rao,24,F,A1,
22387,14953,Lakshmi Shetty,40,F,A1,
22388,14954,Kavya Rao,55,F,A1,
22389,14954,Manjunath Murthy,51,M,A2,
22390,14955,Santosh Reddy,42,M,A1,
22391,14956,Nagaraj Setty,37,M,A1,
22392,14957,Nagaraj Setty,38,M,A1,
22393,14958,Raghu Gowda,20,M,A1,
22394,14959,Anil Gowda,36,M,A1,
22395,14959,Anita Naidu,47,F,A2,
22396,14960,Harish Naidu,36,M,A1,REPEAT-015
22397,14961,Ganesh Iyer,44,M,A1,
22398,14962,Mahesh Murthy,23,M,A1,REPEAT-033
22399,14963,Suresh Naik,39,M,A1,REPEAT-042
22400,14963,Chaya Naik,37,F,A2,
22401,14964,Girish Naidu,35,M,A1,
22402,14964,Lakshmi Murthy,41,F,A2,
22403,14964,Pooja Poojary,18,F,A3,
22404,14965,Manjunath Murthy,25,M,A1,REPEAT-025
22405,14966,Ravi Bhat,48,M,A1,
22406,14967,Lakshmi Murthy,45,F,A1,REPEAT-044
22407,14967,Priya Rao,18,F,A2,
22408,14968,Prakash Shetty,25,M,A1,
22409,14968,Mahesh Rao,36,M,A2,
22410,14969,Roopa Shetty,42,F,A1,
22411,14969,Ganesh Patil,45,M,A2,
22412,14969,Harish Bhat,24,M,A3,
22413,14970,Srinivas Naidu,37,M,A1,REPEAT-049
22414,14971,Harish Bhat,40,M,A1,
22415,14972,Sunita Reddy,47,F,A1,
22416,14973,Anil Bhat,34,M,A1,REPEAT-005
22417,14973,Bhagya Naidu,51,F,A2,
22418,14974,Pooja Iyer,43,F,A1,
22419,14975,Priya Hegde,26,F,A1,
22420,14976,Priya Hegde,47,F,A1,
22421,14977,Vijay Naik,48,M,A1,
22422,14977,Ganesh Rao,22,M,A2,
22423,14978,Vijay Hegde,47,M,A1,
22424,14979,Pooja Rao,37,F,A1,
22425,14979,Harish Murthy,30,M,A2,
22426,14980,Pooja Hegde,30,F,A1,
22427,14980,Basavaraj Kumar,19,M,A2,
22428,14980,Prakash Naidu,37,M,A3,
22429,14981,Nagaraj Murthy,42,M,A1,
22430,14982,Anita Shetty,28,F,A1,REPEAT-019
22431,14982,Anil Rao,38,M,A2,
22432,14983,Geeta Kumar,55,F,A1,
22433,14984,Kumar Rao,25,M,A1,
22434,14985,Basavaraj Patil,37,M,A1,
22435,14986,Shobha Poojary,20,F,A1,
22436,14986,Chaya Rao,54,F,A2,
22437,14987,Mahesh Shetty,37,M,A1,REPEAT-022
