VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
14674,12769,Manjunath Bhat,15,M,0
14675,12770,Sowmya Poojary,41,F,0
14676,12771,Deepa Achar,47,F,0
14677,12772,Prakash Hegde,10,M,0
14678,12773,Savitha Naik,33,F,0
14679,12774,Lakshmi Gowda,33,F,0
14680,12775,Suresh Rao,32,M,0
14681,12776,Ravi Kumar,56,M,0
14682,12777,Ramesh Achar,41,M,0
14683,12778,Bhagya Shetty,12,F,0
14684,12779,Sowmya Rao,34,F,0
14685,12780,Ravi Achar,18,M,0
14686,12781,Pooja Hegde,75,F,0
14687,12782,Rekha Iyer,45,F,0
14688,12783,Anita Poojary,66,F,0
14689,12784,Anita Hegde,72,F,0
14690,12785,Kumar Iyer,42,M,0
14691,12785,Raghu Naidu,36,M,0
14692,12786,Savitha Naidu,12,F,0
14693,12787,Srinivas Poojary,48,M,0
14694,12788,Deepa Bhat,65,F,0
14695,12789,Suresh Gowda,9,M,0
14696,12790,Girish Poojary,31,M,0
14697,12791,Nagaraj Iyer,18,M,0
14698,12792,Srinivas Patil,40,M,0
14699,12793,Nagaraj Reddy,24,M,0
14700,12794,Harish Iyer,8,M,0
14701,12795,Srinivas Poojary,35,M,0
14702,12796,Priya Naik,25,F,0
14703,12797,Vidya Kumar,42,F,0
14704,12798,Chaya Reddy,46,F,0
14705,12799,Raghu Setty,66,M,0
14706,12800,Shobha Reddy,52,F,0
14707,12801,Suresh Naidu,69,M,0
14708,12801,Vidya Hegde,38,F,0
14709,12802,Savitha Reddy,68,F,0
14710,12803,Yogesh Kumar,37,M,0
14711,12804,Nagaraj Naik,70,M,0
14712,12805,Ravi Patil,24,M,0
14713,12806,Girish Achar,52,M,0
14714,12807,Shivaraj Murthy,47,M,0
14715,12808,Sowmya Hegde,55,F,0
14716,12809,Ramesh Patil,48,M,0
14717,12810,Shobha Gowda,33,F,0
14718,12811,Geeta Patil,73,F,0
14719,12812,Basavaraj Hegde,69,M,0
14720,12813,Rekha Bhat,5,F,0
14721,12814,Nagaraj Iyer,54,M,0
14722,12815,Shwetha Reddy,14,F,0
14723,12816,Nagaraj Achar,5,M,0
14724,12817,Vijay Achar,47,M,0
14725,12818,Suresh Rao,14,M,0
14726,12819,Manjula Reddy,46,F,0
14727,12820,Sowmya Gowda,55,F,0
14728,12821,Rekha Hegde,38,F,0
14729,12822,Manjula Iyer,59,F,0
14730,12823,Roopa Poojary,44,F,0
14731,12824,Bhagya Kumar,55,F,0
14732,12825,Basavaraj Achar,68,M,0
14733,12826,Yogesh Reddy,23,M,0
14734,12827,Ganesh Reddy,36,M,0
14735,12828,Kavya Naidu,68,F,0
14736,12829,Ganesh Naidu,46,M,0
14737,12830,Sowmya Patil,14,F,0
14738,12831,Rekha Patil,70,F,0
14739,12832,Ganesh Gowda,48,M,0
14740,12833,Anita Achar,41,F,0
14741,12833,Anita Patil,72,F,0
14742,12834,Vijay Reddy,72,M,0
14743,12835,Savitha Naidu,10,F,0
14744,12836,Kumar Achar,52,M,0
14745,12837,Shivaraj Kumar,50,M,0
14746,12838,Lakshmi Naik,17,F,0
14747,12838,Ganesh Naik,11,M,0
14748,12839,Priya Achar,7,F,0
14749,12840,Nandini Naidu,44,F,0
14750,12841,Suresh Murthy,49,M,0
14751,12842,Prakash Iyer,22,M,0
14752,12842,Shwetha Reddy,47,F,0
14753,12843,Rekha Patil,41,F,0
14754,12844,Shwetha Shetty,48,F,0
14755,12845,Geeta Poojary,55,F,0
14756,12846,Suresh Bhat,45,M,0
14757,12846,Rekha Setty,69,F,0
14758,12847,Shobha Reddy,12,F,0
14759,12848,Chaya Murthy,57,F,0
14760,12849,Naveen Naik,24,M,0
14761,12850,Mahesh Rao,27,M,0
14762,12850,Vidya Rao,16,F,0
14763,12851,Prakash Rao,15,M,0
14764,12852,Ganesh Poojary,17,M,0
14765,12853,Priya Iyer,30,F,0
14766,12854,Nagaraj Naidu,28,M,0
14767,12855,Prakash Murthy,12,M,0
14768,12856,Bhagya Naik,74,F,0
14769,12857,Shivaraj Poojary,8,M,0
14770,12858,Manjunath Rao,18,M,0
14771,12859,Vidya Naik,53,F,0
14772,12859,Naveen Hegde,49,M,0
14773,12860,Radha Murthy,20,F,0
14774,12860,Ganesh Poojary,54,M,0
14775,12861,Santosh Shetty,64,M,0
14776,12862,Lakshmi Naik,28,F,0
14777,12863,Sunita Murthy,25,F,0
14778,12864,Sunita Iyer,38,F,0
14779,12865,Ramesh Bhat,24,M,0
14780,12866,Ravi Gowda,46,M,0
14781,12867,Shivaraj Hegde,55,M,0
14782,12868,Basavaraj Setty,59,M,0
14783,12868,Kavya Poojary,37,F,0
14784,12869,Ramesh Gowda,46,M,0
14785,12870,Santosh Patil,71,M,0
14786,12870,Manjunath Naik,57,M,0
14787,12871,Mahesh Patil,6,M,0
14788,12871,Bhagya Naik,65,F,0
14789,12872,Deepa Poojary,64,F,0
14790,12872,Shivaraj Poojary,29,M,0
14791,12873,Vijay Achar,58,M,0
14792,12874,Vidya Achar,18,F,0
14793,12875,Radha Poojary,21,F,0
14794,12876,Shobha Iyer,26,F,0
14795,12877,Manjunath Achar,55,M,0
14796,12878,Kumar Poojary,67,M,0
14797,12879,Roopa Patil,73,F,0
14798,12880,Sowmya Rao,10,F,0
14799,12881,Naveen Naidu,34,M,0
14800,12882,Radha Iyer,59,F,0
14801,12883,Pooja Poojary,29,F,0
14802,12884,Anil Poojary,18,M,0
14803,12885,Naveen Reddy,72,M,0
14804,12886,Priya Iyer,8,F,0
14805,12887,Manjunath Iyer,11,M,0
14806,12888,Harish Poojary,75,M,0
14807,12889,Kavya Gowda,11,F,0
14808,12890,Sunita Shetty,31,F,0
14809,12891,Anil Patil,25,M,0
14810,12892,Geeta Naik,38,F,0
14811,12893,Suresh Poojary,38,M,0
14812,12894,Roopa Reddy,59,F,0
14813,12895,Suresh Rao,25,M,0
14814,12896,Yogesh Rao,8,M,0
14815,12896,Manjunath Naidu,24,M,0
14816,12897,Ramesh Setty,23,M,0
14817,12897,Manjula Hegde,36,F,0
14818,12898,Santosh Shetty,19,M,0
14819,12899,Anita Reddy,14,F,0
14820,12900,Ramesh Kumar,23,M,0
14821,12901,Shwetha Rao,53,F,0
14822,12902,Girish Iyer,15,M,0
14823,12903,Anil Achar,46,M,0
14824,12903,Anil Bhat,61,M,0
14825,12904,Ravi Shetty,57,M,0
14826,12905,Yogesh Hegde,30,M,0
14827,12906,Geeta Naik,70,F,0
14828,12907,Suresh Murthy,19,M,0
14829,12908,Naveen Bhat,51,M,0
14830,12909,Santosh Gowda,58,M,0
14831,12910,Kavya Setty,13,F,0
14832,12911,Mahesh Rao,39,M,0
14833,12912,Priya Kumar,44,F,0
14834,12913,Naveen Naidu,25,M,0
14835,12914,Vijay Iyer,51,M,0
14836,12915,Nagaraj Setty,40,M,0
14837,12915,Geeta Iyer,71,F,0
14838,12916,Vijay Naidu,71,M,0
14839,12917,Nandini Iyer,15,F,0
14840,12918,Deepa Gowda,45,F,0
14841,12919,Vidya Patil,23,F,0
14842,12920,Savitha Gowda,27,F,0
14843,12921,Sunita Bhat,64,F,0
14844,12922,Sowmya Murthy,19,F,0
14845,12923,Ravi Naidu,58,M,0
14846,12924,Shobha Reddy,62,F,0
14847,12925,Yogesh Iyer,63,M,0
14848,12926,Chaya Rao,27,F,0
14849,12927,Vidya Rao,37,F,0
14850,12928,Savitha Gowda,48,F,0
14851,12929,Ramesh Iyer,17,M,0
14852,12930,Bhagya Naik,9,F,0
14853,12930,Roopa Reddy,24,F,0
14854,12931,Kavya Setty,30,F,0
14855,12932,Kumar Reddy,22,M,0
14856,12933,Shobha Iyer,74,F,0
14857,12934,Santosh Poojary,30,M,0
14858,12935,Anita Murthy,31,F,0
14859,12936,Roopa Naik,17,F,0
14860,12937,Geeta Bhat,70,F,0
14861,12938,Nandini Iyer,44,F,0
14862,12939,Santosh Hegde,15,M,0
14863,12939,Pooja Shetty,24,F,0
14864,12940,Bhagya Shetty,42,F,0
14865,12941,Nagaraj Kumar,43,M,0
14866,12942,Nandini Iyer,11,F,0
14867,12943,Yogesh Iyer,16,M,0
14868,12944,Ganesh Gowda,47,M,0
14869,12945,Lakshmi Murthy,45,F,0
14870,12946,Vijay Reddy,53,M,0
14871,12947,Deepa Setty,61,F,0
14872,12948,Harish Murthy,27,M,0
14873,12949,Shivaraj Hegde,72,M,0
14874,12949,Deepa Shetty,21,F,0
14875,12950,Vidya Naik,27,F,0
14876,12951,Shivaraj Setty,53,M,0
14877,12952,Sowmya Shetty,34,F,0
14878,12953,Chaya Naidu,20,F,0
14879,12954,Girish Naidu,14,M,0
14880,12955,Savitha Iyer,63,F,0
14881,12956,Chaya Setty,63,F,0
14882,12957,Sowmya Naidu,62,F,0
14883,12958,Pooja Naidu,31,F,0
14884,12959,Bhagya Gowda,31,F,0
14885,12960,Basavaraj Kumar,72,M,0
14886,12960,Roopa Rao,71,F,0
14887,12961,Naveen Patil,18,M,0
14888,12962,Anil Reddy,22,M,0
14889,12963,Girish Bhat,56,M,0
14890,12964,Sowmya Naidu,33,F,0
14891,12965,Anita Kumar,64,F,0
14892,12966,Ravi Hegde,8,M,0
14893,12967,Prakash Reddy,73,M,0
14894,12968,Manjula Naidu,7,F,0
14895,12968,Deepa Bhat,20,F,0
14896,12969,Bhagya Poojary,49,F,0
14897,12970,Lakshmi Gowda,59,F,0
14898,12971,Anita Kumar,65,F,0
14899,12972,Srinivas Patil,27,M,0
14900,12973,Shwetha Reddy,11,F,0
14901,12974,Srinivas Hegde,74,M,0
14902,12975,Ramesh Hegde,28,M,0
14903,12976,Roopa Shetty,55,F,0
14904,12977,Savitha Gowda,46,F,0
14905,12978,Ganesh Rao,29,M,0
14906,12979,Shivaraj Hegde,32,M,0
14907,12980,Deepa Naik,55,F,0
14908,12981,Lakshmi Rao,6,F,0
14909,12982,Anita Rao,24,F,0
14910,12983,Raghu Achar,43,M,0
14911,12983,Deepa Naik,35,F,0
14912,12984,Shobha Shetty,7,F,0
14913,12985,Santosh Rao,33,M,0
14914,12986,Radha Murthy,46,F,0
14915,12987,Vijay Naik,11,M,0
14916,12988,Suresh Naidu,25,M,0
14917,12988,Prakash Poojary,44,M,0
14918,12989,Nandini Hegde,22,F,0
14919,12990,Chaya Iyer,67,F,0
14920,12991,Prakash Hegde,11,M,0
14921,12991,Pooja Iyer,23,F,0
14922,12992,Deepa Setty,57,F,0
14923,12992,Lakshmi Hegde,67,F,0
14924,12993,Shivaraj Patil,12,M,0
14925,12994,Kumar Rao,69,M,0
14926,12995,Ganesh Achar,19,M,0
14927,12996,Girish Poojary,50,M,0
14928,12997,Sowmya Patil,70,F,0
14929,12997,Kavya Bhat,44,F,0
14930,12998,Pooja Naik,14,F,0
14931,12999,Ramesh Gowda,39,M,0
14932,13000,Anil Achar,19,M,0
14933,13001,Raghu Kumar,73,M,0
14934,13002,Rekha Murthy,42,F,0
14935,13003,Prakash Naidu,37,M,0
14936,13004,Basavaraj Hegde,36,M,0
14937,13005,Suresh Setty,52,M,0
14938,13006,Anil Rao,54,M,0
14939,13007,Vidya Patil,52,F,0
14940,13008,Manjula Murthy,43,F,0
14941,13009,Deepa Shetty,9,F,0
14942,13010,Santosh Poojary,48,M,0
14943,13011,Ramesh Gowda,5,M,0
14944,13012,Prakash Hegde,28,M,0
14945,13013,Ravi Hegde,45,M,0
14946,13014,Naveen Poojary,47,M,0
14947,13015,Raghu Kumar,21,M,0
14948,13015,Basavaraj Patil,62,M,0
14949,13016,Ganesh Reddy,48,M,0
14950,13017,Shobha Bhat,31,F,0
14951,13018,Srinivas Bhat,22,M,0
14952,13019,Suresh Reddy,12,M,0
14953,13020,Kavya Achar,37,F,0
14954,13021,Basavaraj Iyer,52,M,0
14955,13022,Shwetha Poojary,48,F,0
14956,13023,Geeta Gowda,5,F,0
14957,13024,Prakash Naik,49,M,0
14958,13025,Radha Murthy,45,F,0
14959,13026,Manjula Gowda,50,F,0
14960,13027,Shwetha Patil,45,F,0
14961,13028,Ramesh Patil,45,M,0
14962,13029,Anita Patil,67,F,0
14963,13030,Rekha Kumar,54,F,0
14964,13031,Nagaraj Murthy,73,M,0
14965,13032,Raghu Murthy,42,M,0
14966,13033,Anil Kumar,41,M,0
14967,13034,Kumar Reddy,35,M,0
14968,13035,Suresh Iyer,33,M,0
14969,13036,Yogesh Kumar,24,M,0
14970,13036,Radha Patil,66,F,0
14971,13037,Vijay Naidu,6,M,0
14972,13038,Kumar Achar,22,M,0
14973,13039,Radha Shetty,18,F,0
14974,13040,Shivaraj Naik,71,M,0
14975,13041,Sunita Setty,65,F,0
14976,13041,Ganesh Naidu,36,M,0
14977,13042,Vijay Poojary,18,M,0
14978,13043,Radha Gowda,44,F,0
14979,13044,Roopa Kumar,43,F,0
14980,13045,Mahesh Hegde,18,M,0
14981,13046,Vidya Kumar,73,F,0
14982,13047,Mahesh Reddy,17,M,0
14983,13048,Manjula Setty,8,F,0
14984,13049,Srinivas Shetty,62,M,0
14985,13050,Radha Kumar,5,F,0
14986,13051,Sowmya Reddy,36,F,0
14987,13052,Bhagya Kumar,45,F,0
14988,13053,Harish Murthy,40,M,0
14989,13054,Ramesh Shetty,64,M,0
14990,13055,Basavaraj Bhat,13,M,0
14991,13056,Anita Setty,30,F,0
14992,13057,Anil Naidu,23,M,0
14993,13058,Raghu Naik,50,M,0
14994,13059,Yogesh Hegde,22,M,0
14995,13060,Geeta Patil,26,F,0
14996,13061,Kavya Naik,47,F,0
14997,13062,Basavaraj Patil,48,M,0
14998,13063,Manjunath Naik,51,M,0
14999,13064,Kumar Iyer,69,M,0
15000,13065,Rekha Setty,39,F,0
15001,13066,Mahesh Hegde,35,M,0
15002,13067,Bhagya Shetty,71,F,0
15003,13068,Manjunath Poojary,28,M,0
15004,13069,Girish Setty,67,M,0
15005,13070,Anita Hegde,9,F,0
15006,13070,Manjula Rao,69,F,0
15007,13071,Priya Kumar,31,F,0
15008,13072,Priya Naik,9,F,0
15009,13073,Kavya Bhat,29,F,0
15010,13073,Suresh Poojary,60,M,0
15011,13074,Bhagya Hegde,5,F,0
15012,13075,Yogesh Rao,56,M,0
15013,13076,Geeta Hegde,35,F,0
15014,13077,Deepa Naidu,65,F,0
15015,13078,Shobha Iyer,28,F,0
15016,13078,Chaya Bhat,21,F,0
15017,13079,Kavya Rao,28,F,0
15018,13080,Raghu Iyer,6,M,0
15019,13080,Anil Patil,71,M,0
15020,13081,Prakash Bhat,32,M,0
15021,13082,Raghu Murthy,62,M,0
15022,13083,Santosh Murthy,64,M,0
15023,13084,Lakshmi Rao,38,F,0
15024,13085,Kumar Naik,50,M,0
15025,13086,Ramesh Reddy,20,M,0
15026,13087,Vijay Achar,29,M,0
15027,13088,Srinivas Shetty,49,M,0
15028,13089,Sowmya Rao,33,F,0
15029,13090,Nagaraj Gowda,5,M,0
15030,13090,Bhagya Setty,20,F,0
15031,13091,Shivaraj Naidu,55,M,0
15032,13091,Yogesh Gowda,36,M,0
15033,13092,Priya Setty,74,F,0
15034,13093,Rekha Shetty,7,F,0
15035,13094,Nagaraj Reddy,10,M,0
15036,13095,Girish Achar,46,M,0
15037,13096,Sowmya Bhat,60,F,0
15038,13096,Shivaraj Poojary,45,M,0
15039,13097,Bhagya Hegde,14,F,0
15040,13098,Shwetha Naik,22,F,0
15041,13099,Nandini Setty,56,F,0
15042,13100,Chaya Rao,59,F,0
15043,13101,Geeta Rao,23,F,0
15044,13102,Anil Achar,31,M,0
15045,13102,Deepa Setty,6,F,0
15046,13103,Savitha Murthy,49,F,0
15047,13104,Anita Poojary,36,F,0
15048,13105,Shobha Shetty,51,F,0
15049,13106,Basavaraj Shetty,13,M,0
15050,13107,Rekha Iyer,8,F,0
15051,13108,Shivaraj Iyer,42,M,0
15052,13109,Nagaraj Murthy,55,M,0
15053,13110,Ganesh Naidu,12,M,0
15054,13111,Radha Achar,11,F,0
15055,13111,Anil Patil,57,M,0
15056,13112,Mahesh Naik,40,M,0
15057,13113,Lakshmi Naidu,34,F,0
15058,13114,Naveen Naik,12,M,0
15059,13115,Ramesh Patil,26,M,0
15060,13116,Prakash Murthy,19,M,0
15061,13117,Shobha Bhat,52,F,0
15062,13118,Naveen Patil,38,M,0
15063,13118,Vidya Shetty,53,F,0
15064,13119,Basavaraj Shetty,52,M,0
15065,13120,Anita Gowda,49,F,0
15066,13121,Chaya Setty,15,F,0
15067,13122,Chaya Rao,24,F,0
15068,13123,Girish Naidu,9,M,0
15069,13124,Shobha Naidu,10,F,0
15070,13125,Yogesh Naidu,71,M,0
15071,13126,Sunita Patil,14,F,0
15072,13126,Chaya Achar,11,F,0
15073,13127,Rekha Naik,60,F,0
15074,13128,Lakshmi Naik,59,F,0
15075,13129,Suresh Patil,42,M,0
15076,13130,Radha Murthy,11,F,0
15077,13131,Savitha Kumar,59,F,0
15078,13132,Basavaraj Reddy,14,M,0
15079,13133,Shivaraj Iyer,68,M,0
15080,13134,Rekha Gowda,42,F,0
15081,13135,Yogesh Reddy,43,M,0
15082,13136,Naveen Poojary,13,M,0
15083,13136,Anil Poojary,8,M,0
15084,13137,Manjula Patil,61,F,0
15085,13138,Deepa Patil,60,F,0
15086,13139,Shobha Achar,19,F,0
15087,13140,Ramesh Shetty,55,M,0
15088,13141,Rekha Gowda,46,F,0
15089,13142,Bhagya Hegde,47,F,0
15090,13142,Chaya Iyer,69,F,0
15091,13143,Anil Poojary,45,M,0
15092,13144,Lakshmi Setty,29,F,0
15093,13145,Manjula Shetty,73,F,0
15094,13146,Vijay Setty,46,M,0
15095,13147,Manjunath Setty,53,M,0
15096,13148,Vijay Poojary,37,M,0
15097,13149,Sowmya Iyer,37,F,0
15098,13150,Girish Reddy,59,M,0
15099,13150,Santosh Murthy,26,M,0
15100,13151,Geeta Hegde,73,F,0
15101,13152,Deepa Reddy,43,F,0
15102,13153,Mahesh Patil,63,M,0
15103,13154,Kavya Naidu,24,F,0
15104,13154,Girish Setty,63,M,0
15105,13155,Priya Naidu,29,F,0
15106,13156,Anil Rao,65,M,0
15107,13157,Ravi Shetty,37,M,0
15108,13158,Kavya Gowda,23,F,0
15109,13159,Sunita Naik,70,F,0
15110,13159,Vijay Patil,23,M,0
15111,13160,Priya Naik,71,F,0
15112,13161,Harish Patil,47,M,0
15113,13162,Nagaraj Rao,41,M,0
15114,13162,Rekha Patil,48,F,0
15115,13163,Shwetha Kumar,48,F,0
15116,13164,Sunita Kumar,62,F,0
15117,13165,Lakshmi Setty,73,F,0
15118,13166,Geeta Rao,8,F,0
15119,13167,Srinivas Achar,62,M,0
15120,13168,Shivaraj Hegde,55,M,0
15121,13168,Chaya Rao,62,F,0
15122,13169,Harish Naidu,70,M,0
15123,13170,Manjunath Shetty,9,M,0
15124,13171,Savitha Poojary,31,F,0
15125,13172,Ramesh Achar,12,M,0
15126,13173,Sunita Bhat,28,F,0
15127,13174,Basavaraj Reddy,18,M,0
15128,13175,Anita Reddy,59,F,0
15129,13176,Harish Naidu,51,M,0
15130,13177,Savitha Naik,19,F,0
15131,13178,Vidya Shetty,11,F,0
15132,13179,Anita Murthy,38,F,0
15133,13180,Geeta Bhat,68,F,0
15134,13181,Naveen Rao,27,M,0
15135,13182,Shobha Reddy,74,F,0
15136,13182,Raghu Naidu,40,M,0
15137,13183,Basavaraj Kumar,31,M,0
15138,13184,Mahesh Kumar,12,M,0
15139,13185,Santosh Naidu,63,M,0
15140,13186,Radha Bhat,10,F,0
15141,13187,Sunita Reddy,7,F,0
15142,13188,Vidya Rao,72,F,0
15143,13189,Priya Reddy,27,F,0
15144,13190,Girish Achar,67,M,0
15145,13191,Manjula Kumar,44,F,0
15146,13192,Vidya Naik,15,F,0
15147,13193,Shwetha Rao,54,F,0
15148,13194,Naveen Achar,61,M,0
15149,13194,Sunita Naidu,14,F,0
15150,13195,Savitha Bhat,26,F,0
15151,13196,Sowmya Iyer,65,F,0
15152,13197,Naveen Setty,51,M,0
15153,13198,Ganesh Murthy,48,M,0
15154,13199,Mahesh Iyer,44,M,0
15155,13199,Sunita Patil,9,F,0
15156,13200,Ravi Naik,53,M,0
15157,13200,Geeta Setty,29,F,0
15158,13201,Ravi Kumar,46,M,0
15159,13202,Suresh Shetty,43,M,0
15160,13203,Santosh Gowda,54,M,0
15161,13204,Harish Rao,56,M,0
15162,13205,Kumar Poojary,66,M,0
15163,13206,Kavya Poojary,68,F,0
15164,13207,Ravi Achar,57,M,0
15165,13208,Shivaraj Poojary,53,M,0
15166,13209,Ganesh Gowda,63,M,0
15167,13209,Bhagya Kumar,68,F,0
15168,13210,Vidya Naik,14,F,0
15169,13210,Kumar Hegde,10,M,0
15170,13211,Priya Shetty,28,F,0
15171,13212,Nandini Achar,75,F,0
15172,13213,Chaya Naidu,53,F,0
15173,13213,Pooja Achar,67,F,0
15174,13214,Deepa Hegde,34,F,0
15175,13215,Basavaraj Achar,16,M,0
15176,13216,Roopa Rao,52,F,0
15177,13217,Prakash Patil,29,M,0
15178,13218,Radha Achar,37,F,0
15179,13219,Mahesh Murthy,30,M,0
15180,13219,Radha Reddy,13,F,0
15181,13220,Shivaraj Naik,23,M,0
15182,13221,Manjunath Shetty,26,M,0
15183,13222,Kumar Bhat,25,M,0
15184,13223,Sowmya Setty,68,F,0
15185,13224,Deepa Naik,16,F,0
15186,13224,Raghu Reddy,46,M,0
15187,13225,Ganesh Poojary,48,M,0
15188,13226,Ramesh Hegde,69,M,0
15189,13227,Manjunath Iyer,5,M,0
15190,13228,Deepa Patil,50,F,0
15191,13229,Ganesh Rao,58,M,0
15192,13230,Girish Poojary,44,M,0
15193,13230,Ganesh Iyer,27,M,0
15194,13231,Kavya Patil,36,F,0
15195,13232,Priya Shetty,31,F,0
15196,13233,Vijay Bhat,19,M,0
15197,13234,Rekha Gowda,66,F,0
15198,13235,Yogesh Poojary,72,M,0
15199,13236,Chaya Achar,27,F,0
15200,13237,Girish Rao,29,M,0
15201,13238,Ravi Patil,58,M,0
15202,13239,Prakash Iyer,65,M,0
15203,13240,Bhagya Achar,11,F,0
15204,13241,Pooja Setty,26,F,0
15205,13242,Nagaraj Achar,41,M,0
15206,13243,Deepa Rao,59,F,0
15207,13244,Vijay Kumar,73,M,0
15208,13245,Girish Naik,45,M,0
15209,13246,Raghu Poojary,48,M,0
15210,13247,Roopa Naik,74,F,0
15211,13247,Shobha Kumar,74,F,0
15212,13248,Sowmya Rao,63,F,0
15213,13249,Rekha Bhat,73,F,0
15214,13250,Girish Gowda,29,M,0
15215,13250,Pooja Poojary,21,F,0
15216,13251,Ganesh Poojary,27,M,0
15217,13252,Geeta Setty,41,F,0
15218,13253,Anita Gowda,9,F,0
15219,13254,Sunita Naik,31,F,0
15220,13255,Naveen Shetty,62,M,0
15221,13256,Rekha Hegde,13,F,0
15222,13257,Raghu Shetty,55,M,0
15223,13258,Yogesh Gowda,60,M,0
15224,13258,Bhagya Hegde,56,F,0
15225,13259,Vijay Reddy,71,M,0
15226,13260,Lakshmi Hegde,7,F,0
15227,13261,Anil Naidu,64,M,0
15228,13262,Shwetha Reddy,30,F,0
15229,13262,Radha Kumar,65,F,0
15230,13263,Suresh Murthy,44,M,0
15231,13264,Manjula Iyer,41,F,0
15232,13265,Anita Reddy,72,F,0
15233,13266,Nandini Achar,73,F,0
15234,13267,Shobha Shetty,67,F,0
15235,13267,Vijay Shetty,73,M,0
15236,13268,Pooja Hegde,17,F,0
15237,13269,Kumar Rao,31,M,0
15238,13270,Rekha Poojary,34,F,0
15239,13271,Ramesh Achar,43,M,0
15240,13272,Sowmya Poojary,21,F,0
15241,13273,Suresh Hegde,73,M,0
15242,13274,Chaya Patil,36,F,0
15243,13274,Pooja Kumar,20,F,0
15244,13275,Geeta Kumar,17,F,0
15245,13276,Srinivas Hegde,71,M,0
15246,13277,Mahesh Patil,54,M,0
15247,13277,Prakash Naik,24,M,0
15248,13278,Lakshmi Shetty,47,F,0
15249,13279,Manjula Naik,75,F,0
15250,13280,Yogesh Gowda,72,M,0
15251,13281,Harish Murthy,31,M,0
15252,13282,Sunita Murthy,18,F,0
15253,13283,Ganesh Gowda,27,M,0
15254,13284,Lakshmi Shetty,39,F,0
15255,13284,Anil Murthy,5,M,0
15256,13285,Manjula Achar,44,F,0
15257,13286,Nagaraj Gowda,29,M,0
15258,13287,Sowmya Hegde,45,F,0
15259,13288,Manjunath Rao,41,M,0
15260,13289,Pooja Patil,72,F,0
15261,13290,Geeta Achar,66,F,0
15262,13291,Priya Achar,59,F,0
15263,13292,Suresh Shetty,58,M,0
15264,13293,Nandini Bhat,47,F,0
15265,13294,Sowmya Achar,43,F,0
15266,13295,Manjunath Iyer,59,M,0
15267,13296,Mahesh Gowda,74,M,0
15268,13297,Nandini Reddy,41,F,0
15269,13297,Ramesh Murthy,10,M,0
15270,13298,Geeta Shetty,10,F,0
15271,13299,Shwetha Shetty,64,F,0
15272,13300,Bhagya Murthy,33,F,0
15273,13301,Priya Iyer,45,F,0
15274,13301,Sowmya Rao,72,F,0
15275,13302,Savitha Naik,16,F,0
15276,13303,Sowmya Achar,69,F,0
15277,13304,Kumar Shetty,70,M,0
15278,13305,Rekha Bhat,55,F,0
15279,13306,Kumar Kumar,60,M,0
15280,13307,Deepa Gowda,53,F,0
15281,13308,Savitha Rao,66,F,0
15282,13309,Vijay Bhat,52,M,0
15283,13310,Ganesh Gowda,10,M,0
15284,13311,Anil Shetty,10,M,0
15285,13312,Vijay Shetty,34,M,0
15286,13312,Vijay Shetty,36,M,0
15287,13313,Savitha Hegde,63,F,0
15288,13314,Anil Naidu,46,M,0
15289,13314,Suresh Rao,40,M,0
15290,13315,Prakash Gowda,72,M,0
15291,13316,Radha Patil,22,F,0
15292,13316,Priya Naik,9,F,0
15293,13317,Harish Naidu,69,M,0
15294,13318,Shwetha Achar,13,F,0
15295,13319,Prakash Setty,40,M,0
15296,13320,Chaya Reddy,8,F,0
15297,13321,Ramesh Kumar,26,M,0
15298,13322,Naveen Kumar,35,M,0
15299,13322,Manjunath Naik,57,M,0
15300,13323,Harish Naik,43,M,0
15301,13324,Srinivas Poojary,41,M,0
15302,13324,Yogesh Iyer,72,M,0
15303,13325,Anil Poojary,68,M,0
15304,13326,Srinivas Patil,25,M,0
15305,13327,Shwetha Achar,23,F,0
15306,13328,Kumar Iyer,5,M,0
15307,13329,Radha Patil,48,F,0
15308,13330,Sunita Patil,33,F,0
15309,13331,Nagaraj Setty,48,M,0
15310,13332,Vijay Rao,36,M,0
15311,13333,Naveen Rao,36,M,0
15312,13334,Anita Poojary,65,F,0
15313,13334,Santosh Murthy,15,M,0
15314,13335,Raghu Poojary,18,M,0
15315,13336,Sowmya Murthy,45,F,0
15316,13336,Anil Setty,51,M,0
15317,13337,Srinivas Setty,72,M,0
15318,13337,Yogesh Rao,71,M,0
15319,13338,Nandini Murthy,28,F,0
15320,13339,Priya Achar,10,F,0
15321,13339,Kavya Murthy,32,F,0
15322,13340,Vijay Rao,7,M,0
15323,13341,Ganesh Naidu,49,M,0
15324,13341,Yogesh Naidu,74,M,0
15325,13342,Roopa Naik,74,F,0
15326,13342,Ramesh Naik,67,M,0
15327,13343,Naveen Poojary,36,M,0
15328,13344,Sowmya Murthy,33,F,0
15329,13345,Anita Naik,38,F,0
15330,13346,Ravi Kumar,41,M,0
15331,13347,Shwetha Shetty,68,F,0
15332,13348,Rekha Hegde,52,F,0
15333,13349,Raghu Murthy,28,M,0
15334,13350,Mahesh Achar,35,M,0
15335,13350,Savitha Hegde,61,F,0
15336,13351,Manjunath Bhat,12,M,0
15337,13352,Girish Setty,41,M,0
15338,13353,Nandini Murthy,69,F,0
15339,13354,Raghu Bhat,57,M,0
15340,13355,Suresh Setty,53,M,0
